Nsample	fc	zr	MNAR	model	pAUROC
10	1.2	0.9	0	Wilcoxon-bPCA	0.506079109177566
10	1.5	0.9	0	Wilcoxon-bPCA	0.519055890394388
10	1.8	0.9	0	ModT	0.538521534724942
10	2	0.9	0	ModT	0.559346752087382
10	3	0.9	0	ModT	0.678047033146272
10	5	0.9	0	ModT	0.836900251131275
10	10	0.9	0	ModT	0.949737512618804
10	1.2	0.9	0.1	Wilcoxon-bPCA	0.506417302228539
10	1.5	0.9	0.1	Wilcoxon-bPCA	0.51903747857092
10	1.8	0.9	0.1	ModT	0.539966675187365
10	2	0.9	0.1	ModT	0.559128033420131
10	3	0.9	0.1	ModT	0.679387106250881
10	5	0.9	0.1	ModT	0.839832167061413
10	10	0.9	0.1	ModT	0.951677100051767
10	1.2	0.9	0.2	Wilcoxon-bPCA	0.506407112296089
10	1.5	0.9	0.2	Wilcoxon-bPCA	0.519595489910332
10	1.8	0.9	0.2	ModT	0.53995488491666
10	2	0.9	0.2	ModT	0.561005578997258
10	3	0.9	0.2	ModT	0.682966521802077
10	5	0.9	0.2	ModT	0.843703814369463
10	10	0.9	0.2	ModT	0.952382867141239
10	1.2	0.9	0.3	Wilcoxon-bPCA	0.506635693029835
10	1.5	0.9	0.3	Wilcoxon-bPCA	0.519784150559826
10	1.8	0.9	0.3	ModT	0.540614439399277
10	2	0.9	0.3	ModT	0.562315910412272
10	3	0.9	0.3	ModT	0.686457505238029
10	5	0.9	0.3	ModT	0.846499180399856
10	10	0.9	0.3	ModT	0.954063408748632
10	1.2	0.9	0.4	Wilcoxon-bPCA	0.507018035063882
10	1.5	0.9	0.4	Wilcoxon-bPCA	0.520295969833498
10	1.8	0.9	0.4	ModT	0.541449798010985
10	2	0.9	0.4	ModT	0.562904834222104
10	3	0.9	0.4	ModT	0.689637163010369
10	5	0.9	0.4	ModT	0.85061110717188
10	10	0.9	0.4	ModT	0.955356475847833
10	1.2	0.9	0.5	Wilcoxon-bPCA	0.507167826297159
10	1.5	0.9	0.5	Wilcoxon-bPCA	0.520398887620831
10	1.8	0.9	0.5	ModT	0.541849345582924
10	2	0.9	0.5	ModT	0.564409191930138
10	3	0.9	0.5	ModT	0.69380669374243
10	5	0.9	0.5	ModT	0.855278013123792
10	10	0.9	0.5	ModT	0.956949856333829
10	1.2	0.9	0.6	Wilcoxon-bPCA	0.507466998048559
10	1.5	0.9	0.6	Wilcoxon-bPCA	0.521622719154016
10	1.8	0.9	0.6	ModT	0.544061169005588
10	2	0.9	0.6	ModT	0.566763734533362
10	3	0.9	0.6	ModT	0.699923375687583
10	5	0.9	0.6	ModT	0.86051220415697
10	10	0.9	0.6	ModT	0.95938580165218
10	1.2	0.9	0.7	ModT-bPCA	0.508491860948376
10	1.5	0.9	0.7	Wilcoxon-bPCA	0.52265015476602
10	1.8	0.9	0.7	ModT	0.545721574796272
10	2	0.9	0.7	ModT	0.570362159361583
10	3	0.9	0.7	ModT	0.706323035021972
10	5	0.9	0.7	ModT	0.86772848306752
10	10	0.9	0.7	ModT	0.962157039977178
10	1.2	0.9	0.8	Wilcoxon-bPCA	0.509033530012026
10	1.5	0.9	0.8	Wilcoxon-bPCA	0.524241465049489
10	1.8	0.9	0.8	ModT	0.550009700049829
10	2	0.9	0.8	ModT	0.576901458783464
10	3	0.9	0.8	ModT	0.717455495256466
10	5	0.9	0.8	ModT	0.875668543542158
10	10	0.9	0.8	ModT	0.965288447187612
10	1.2	0.9	0.9	Wilcoxon-bPCA	0.506263082623409
10	1.5	0.9	0.9	ModT-SampMin	0.535036957366463
10	1.8	0.9	0.9	ZILN_DM	0.609986441583787
10	2	0.9	0.9	ZILN_DM	0.645173647798565
10	3	0.9	0.9	ZILN_DM	0.756391484433805
10	5	0.9	0.9	ModT	0.882529519759715
10	10	0.9	0.9	ModT	0.968117820659167
10	1.2	0.9	1	ZIG_DM	0.522407805677342
10	1.5	0.9	1	ZILN_DM	0.613830263484349
10	1.8	0.9	1	ZIG_DM	0.698457285053682
10	2	0.9	1	ZIG_DM	0.73816743635407
10	3	0.9	1	ZIG_DM	0.83037036489323
10	5	0.9	1	ZIG_DM	0.879836296921672
10	10	0.9	1	ZIG_DM	0.941517745651299
30	1.2	0.3	0	ModT-bPCA	0.662111078523077
30	1.5	0.3	0	ModT	0.898643049435897
30	1.8	0.3	0	ModT	0.968258537641026
30	2	0.3	0	ModT	0.982996718290598
30	3	0.3	0	ModT	0.997908852923077
30	5	0.3	0	ModT-bPCA	0.999745458461539
30	10	0.3	0	ModT	0.999970919384615
30	1.2	0.3	0.1	ModT-bPCA	0.659044117276679
30	1.5	0.3	0.1	ModT	0.897076619213675
30	1.8	0.3	0.1	ModT	0.967197916923077
30	2	0.3	0.1	ModT	0.982452248820513
30	3	0.3	0.1	ModT	0.997778078153846
30	5	0.3	0.1	ModT	0.99970910974359
30	10	0.3	0.1	ModT-bPCA	0.999972622358974
30	1.2	0.3	0.2	ModT-bPCA	0.654303240225641
30	1.5	0.3	0.2	ModT	0.894958654974359
30	1.8	0.3	0.2	ModT	0.966297471726496
30	2	0.3	0.2	ModT	0.981717702564103
30	3	0.3	0.2	ModT	0.997659940102564
30	5	0.3	0.2	ModT	0.999689548307692
30	10	0.3	0.2	ModT-bPCA	0.999968779897436
30	1.2	0.3	0.3	ModT-bPCA	0.648984381750427
30	1.5	0.3	0.3	ModT	0.891924745504273
30	1.8	0.3	0.3	ModT	0.964621177435897
30	2	0.3	0.3	ModT	0.980813143589744
30	3	0.3	0.3	ModT	0.997491332923077
30	5	0.3	0.3	ModT-bPCA	0.999670363897436
30	10	0.3	0.3	ModT-bPCA	0.999967980307692
30	1.2	0.3	0.4	T-bPCA	0.642524250304274
30	1.5	0.3	0.4	ModT	0.888610111179487
30	1.8	0.3	0.4	ModT	0.962641853128205
30	2	0.3	0.4	ModT	0.979507282461539
30	3	0.3	0.4	ModT	0.997263607179487
30	5	0.3	0.4	ModT	0.999622608
30	10	0.3	0.4	ModT-bPCA	0.999963274666667
30	1.2	0.3	0.5	T-bPCA	0.635201571783476
30	1.5	0.3	0.5	ModT	0.883781072239316
30	1.8	0.3	0.5	ModT	0.960163521230769
30	2	0.3	0.5	ModT	0.977897713641026
30	3	0.3	0.5	ModT	0.996963675076923
30	5	0.3	0.5	ModT	0.999574608
30	10	0.3	0.5	ModT-bPCA	0.99995572348718
30	1.2	0.3	0.6	MSstatsPTM	0.627925813846154
30	1.5	0.3	0.6	ModT	0.877425376410256
30	1.8	0.3	0.6	ModT	0.956457085264957
30	2	0.3	0.6	ZILN_2p	0.975471723897436
30	3	0.3	0.6	ZILN_2p	0.996599943783628
30	5	0.3	0.6	ZILN_2p	0.99951825025641
30	10	0.3	0.6	ModT-bPCA	0.999943577025641
30	1.2	0.3	0.7	MSstatsPTM	0.623278471513441
30	1.5	0.3	0.7	ZILN_2p	0.8784599032689
30	1.8	0.3	0.7	ZILN_2p	0.957809819757292
30	2	0.3	0.7	ZILN_2p	0.976520706487704
30	3	0.3	0.7	ZILN_2p	0.996784594908315
30	5	0.3	0.7	ZILN_2p	0.999547480574679
30	10	0.3	0.7	ZILN_2p	0.999943067064121
30	1.2	0.3	0.8	Wilcoxon-SampMin	0.637542183372846
30	1.5	0.3	0.8	Wilcoxon-SampMin	0.888580080636418
30	1.8	0.3	0.8	Wilcoxon-SampMin	0.962133609735093
30	2	0.3	0.8	Wilcoxon-SampMin	0.979248080915876
30	3	0.3	0.8	ZIG_2p	0.997074938602058
30	5	0.3	0.8	ZIG_2p	0.999571052087661
30	10	0.3	0.8	twoWilcox	0.999949273936791
30	1.2	0.3	0.9	Wilcoxon-SampMin	0.656134040588888
30	1.5	0.3	0.9	Wilcoxon-SampMin	0.906815732984774
30	1.8	0.3	0.9	Wilcoxon-SampMin	0.97017862352673
30	2	0.3	0.9	Wilcoxon-SampMin	0.98390982359576
30	3	0.3	0.9	Wilcoxon-SampMin	0.997831476124724
30	5	0.3	0.9	Wilcoxon-SampMin	0.999693847635371
30	10	0.3	0.9	ModT-SampMin	0.99997759278149
30	1.2	0.3	1	Wilcoxon-SampMin	0.674700313359802
30	1.5	0.3	1	ModT-SampMin	0.927597341766885
30	1.8	0.3	1	ModT-SampMin	0.980407739897474
30	2	0.3	1	ModT-SampMin	0.990143897628822
30	3	0.3	1	ModT-SampMin	0.998910253634572
30	5	0.3	1	ModT-SampMin	0.999864095729483
30	10	0.3	1	ModT-SampMin	0.999987307972916
30	1.2	0.4	0	ModT-bPCA	0.642312926103052
30	1.5	0.4	0	ModT	0.875564105025641
30	1.8	0.4	0	ModT	0.957120645811966
30	2	0.4	0	ModT	0.976351435282051
30	3	0.4	0	ModT	0.996822621538462
30	5	0.4	0	ModT	0.999559529846154
30	10	0.4	0	ModT	0.999947734564103
30	1.2	0.4	0.1	ModT-bPCA	0.639397608560684
30	1.5	0.4	0.1	ModT	0.874348377777778
30	1.8	0.4	0.1	ModT	0.956536964307692
30	2	0.4	0.1	ModT	0.975969043897436
30	3	0.4	0.1	ModT	0.996748953025641
30	5	0.4	0.1	ModT	0.999543679589744
30	10	0.4	0.1	ModT	0.999943815384615
30	1.2	0.4	0.2	ModT-bPCA	0.63632583151453
30	1.5	0.4	0.2	ModT	0.872903671692308
30	1.8	0.4	0.2	ModT	0.955883550564103
30	2	0.4	0.2	ModT	0.97539643651282
30	3	0.4	0.2	ModT	0.99660766851282
30	5	0.4	0.2	ModT	0.999531104
30	10	0.4	0.2	ModT-bPCA	0.999944341333333
30	1.2	0.4	0.3	ModT-bPCA	0.631195187350427
30	1.5	0.4	0.3	ModT	0.870677112683761
30	1.8	0.4	0.3	ModT	0.954470996957265
30	2	0.4	0.3	ModT	0.974536417846154
30	3	0.4	0.3	ModT	0.996453825230769
30	5	0.4	0.3	ModT	0.999508694153846
30	10	0.4	0.3	ModT-bPCA	0.999942773333333
30	1.2	0.4	0.4	ModT-bPCA	0.625555379307448
30	1.5	0.4	0.4	ModT	0.867281503282051
30	1.8	0.4	0.4	ModT	0.952557379384615
30	2	0.4	0.4	ModT	0.973302443076923
30	3	0.4	0.4	ModT	0.996205595076923
30	5	0.4	0.4	ModT	0.999460959589744
30	10	0.4	0.4	ModT-bPCA	0.999935886358974
30	1.2	0.4	0.5	ModT-bPCA	0.617969996499145
30	1.5	0.4	0.5	ModT	0.862478848649573
30	1.8	0.4	0.5	ModT	0.949892652581197
30	2	0.4	0.5	ModT	0.971423873435897
30	3	0.4	0.5	ModT	0.995864117948718
30	5	0.4	0.5	ModT	0.999403888410256
30	10	0.4	0.5	ModT	0.999926104205128
30	1.2	0.4	0.6	MSstatsPTM	0.610430132615385
30	1.5	0.4	0.6	ModT	0.855097193094017
30	1.8	0.4	0.6	ModT	0.945650001590923
30	2	0.4	0.6	ModT	0.968705934624997
30	3	0.4	0.6	ModT	0.995331172074251
30	5	0.4	0.6	ModT	0.999308892486272
30	10	0.4	0.6	ModT	0.999918754866543
30	1.2	0.4	0.7	MSstatsPTM	0.605710928822402
30	1.5	0.4	0.7	ZILN_2p	0.856557989558459
30	1.8	0.4	0.7	ZILN_2p	0.947209973070758
30	2	0.4	0.7	ZILN_2p	0.969743690325779
30	3	0.4	0.7	ZILN_2p	0.995505317122889
30	5	0.4	0.7	ZILN_2p	0.999337420214665
30	10	0.4	0.7	ZILN_2p	0.999916920911813
30	1.2	0.4	0.8	Wilcoxon-SampMin	0.614644807332525
30	1.5	0.4	0.8	ZILN_2p	0.863180533219741
30	1.8	0.4	0.8	ZIG_2p	0.950981168013547
30	2	0.4	0.8	ZIG_2p	0.972475050674688
30	3	0.4	0.8	ZIG_2p	0.9960391974052
30	5	0.4	0.8	twoWilcox	0.999416625119476
30	10	0.4	0.8	twoWilcox	0.9999317634227
30	1.2	0.4	0.9	Wilcoxon-SampMin	0.637534219292864
30	1.5	0.4	0.9	Wilcoxon-SampMin	0.888690700103939
30	1.8	0.4	0.9	Wilcoxon-SampMin	0.961615626650385
30	2	0.4	0.9	Wilcoxon-SampMin	0.97857098366168
30	3	0.4	0.9	twoWilcox	0.996960042947295
30	5	0.4	0.9	twoWilcox	0.999590423571196
30	10	0.4	0.9	ModT-SampMin	0.999968703583335
30	1.2	0.4	1	Wilcoxon-SampMin	0.663702426303146
30	1.5	0.4	1	ModT-SampMin	0.918067722784735
30	1.8	0.4	1	ModT-SampMin	0.977481946930012
30	2	0.4	1	ModT-SampMin	0.988790745840526
30	3	0.4	1	ModT-SampMin	0.998813506413366
30	5	0.4	1	ModT-SampMin	0.999864302745362
30	10	0.4	1	ModT-SampMin	0.999985971607845
30	1.2	0.5	0	ModT-bPCA	0.618531213353846
30	1.5	0.5	0	ModT	0.843000287220513
30	1.8	0.5	0	ModT	0.940681325948718
30	2	0.5	0	ModT	0.965720316239316
30	3	0.5	0	ModT	0.994813928615385
30	5	0.5	0	ModT	0.999236953435897
30	10	0.5	0	ModT	0.999898604307692
30	1.2	0.5	0.1	ModT-bPCA	0.617369560695157
30	1.5	0.5	0.1	ModT	0.843737796410256
30	1.8	0.5	0.1	ModT	0.940580721846154
30	2	0.5	0.1	ModT	0.965687041538462
30	3	0.5	0.1	ModT	0.994777831384615
30	5	0.5	0.1	ModT	0.999224767179487
30	10	0.5	0.1	ModT	0.999902077538461
30	1.2	0.5	0.2	ModT-bPCA	0.614319456738462
30	1.5	0.5	0.2	ModT	0.8433431312
30	1.8	0.5	0.2	ModT	0.940260698965872
30	2	0.5	0.2	ModT	0.965481710153846
30	3	0.5	0.2	ModT	0.994732795076923
30	5	0.5	0.2	ModT	0.999225579076923
30	10	0.5	0.2	ModT	0.999898041846154
30	1.2	0.5	0.3	ModT-bPCA	0.611362408893773
30	1.5	0.5	0.3	ModT	0.841691578974359
30	1.8	0.5	0.3	ModT	0.939012320957265
30	2	0.5	0.3	ModT	0.964782268102564
30	3	0.5	0.3	ModT	0.994635154051282
30	5	0.5	0.3	ModT	0.999194936205128
30	10	0.5	0.3	ModT	0.999898120167541
30	1.2	0.5	0.4	ModT-bPCA	0.606105490781779
30	1.5	0.5	0.4	ModT	0.83941040323121
30	1.8	0.5	0.4	ModT	0.93807233374359
30	2	0.5	0.4	ModT	0.963667475282051
30	3	0.5	0.4	ModT	0.994395779984099
30	5	0.5	0.4	ModT	0.999176490966542
30	10	0.5	0.4	ModT	0.999897475282051
30	1.2	0.5	0.5	ModT-bPCA	0.600791102377639
30	1.5	0.5	0.5	ModT	0.835573706466134
30	1.8	0.5	0.5	ModT	0.934990255779211
30	2	0.5	0.5	ModT	0.961895732446161
30	3	0.5	0.5	ModT	0.993967468630711
30	5	0.5	0.5	ModT	0.999088878531563
30	10	0.5	0.5	ModT	0.999888640952067
30	1.2	0.5	0.6	ModT-bPCA	0.592884083861395
30	1.5	0.5	0.6	ModT	0.828586630040576
30	1.8	0.5	0.6	ModT	0.930457568783856
30	2	0.5	0.6	ModT	0.958605192642358
30	3	0.5	0.6	ModT	0.993249094296453
30	5	0.5	0.6	ModT	0.998975607049943
30	10	0.5	0.6	ModT	0.999874160027898
30	1.2	0.5	0.7	MSstatsPTM	0.588253210231209
30	1.5	0.5	0.7	ZILN_2p	0.82929276924669
30	1.8	0.5	0.7	ZILN_2p	0.932053452146984
30	2	0.5	0.7	ZILN_2p	0.959393675545151
30	3	0.5	0.7	ZILN_2p	0.993390134184703
30	5	0.5	0.7	twoWilcox	0.998990842718128
30	10	0.5	0.7	twoWilcox	0.999865773648392
30	1.2	0.5	0.8	ZILN_2p	0.590678013503208
30	1.5	0.5	0.8	ZILN_2p	0.836507308248921
30	1.8	0.5	0.8	ZILN_DM	0.937999726448069
30	2	0.5	0.8	ZIG_DM	0.966155879527842
30	3	0.5	0.8	twoWilcox	0.994772884614566
30	5	0.5	0.8	twoWilcox	0.99925416495686
30	10	0.5	0.8	twoWilcox	0.999903055662946
30	1.2	0.5	0.9	Wilcoxon-SampMin	0.616186946132615
30	1.5	0.5	0.9	ZILN_DM	0.869561838845654
30	1.8	0.5	0.9	ZIG_DM	0.954141130620658
30	2	0.5	0.9	twoWilcox	0.971808380743018
30	3	0.5	0.9	twoWilcox	0.996495865601831
30	5	0.5	0.9	twoWilcox	0.999535966795283
30	10	0.5	0.9	twoWilcox	0.999945555687374
30	1.2	0.5	1	Wilcoxon-SampMin	0.650078511162253
30	1.5	0.5	1	ModT-SampMin	0.904244741149737
30	1.8	0.5	1	ModT-SampMin	0.973797581717106
30	2	0.5	1	ModT-SampMin	0.987514798098643
30	3	0.5	1	ModT-SampMin	0.998706902656629
30	5	0.5	1	ModT-SampMin	0.999847369177245
30	10	0.5	1	ModT-SampMin	0.999986541096319
30	1.2	0.6	0	ModT-bPCA	0.589735446787728
30	1.5	0.6	0	ModT	0.799606124575568
30	1.8	0.6	0	ModT	0.913695365603363
30	2	0.6	0	ModT	0.947361503897374
30	3	0.6	0	ModT	0.99075845815518
30	5	0.6	0	ModT	0.998489954916604
30	10	0.6	0	ModT	0.99978554192537
30	1.2	0.6	0.1	ModT-bPCA	0.589517354054375
30	1.5	0.6	0.1	ModT	0.801210713235885
30	1.8	0.6	0.1	ModT	0.914588783400619
30	2	0.6	0.1	ModT	0.948211382514944
30	3	0.6	0.1	ModT	0.990997249544063
30	5	0.6	0.1	ModT	0.998522332782782
30	10	0.6	0.1	ModT	0.999788654451957
30	1.2	0.6	0.2	ModT-bPCA	0.588780333766604
30	1.5	0.6	0.2	ModT	0.801942459592415
30	1.8	0.6	0.2	ModT	0.915374191786159
30	2	0.6	0.2	ModT	0.948558775021198
30	3	0.6	0.2	ModT	0.991039677639405
30	5	0.6	0.2	ModT	0.998552451266951
30	10	0.6	0.2	ModT	0.999796294628033
30	1.2	0.6	0.3	ModT-bPCA	0.586913511084474
30	1.5	0.6	0.3	ModT	0.802441368496151
30	1.8	0.6	0.3	ModT	0.915491608253069
30	2	0.6	0.3	ModT	0.94858549062049
30	3	0.6	0.3	ModT	0.991054124362431
30	5	0.6	0.3	ModT	0.998531201812547
30	10	0.6	0.3	ModT	0.999800397169978
30	1.2	0.6	0.4	ModT-bPCA	0.584096191196073
30	1.5	0.6	0.4	ModT	0.801670776948005
30	1.8	0.6	0.4	ModT	0.914970652126637
30	2	0.6	0.4	ModT	0.948165636029967
30	3	0.6	0.4	ModT	0.990863587949754
30	5	0.6	0.4	ModT	0.998524386233883
30	10	0.6	0.4	ModT	0.9997920434253
30	1.2	0.6	0.5	ModT-bPCA	0.58094398080904
30	1.5	0.6	0.5	ModT	0.79866783888821
30	1.8	0.6	0.5	ModT	0.912876158189025
30	2	0.6	0.5	ModT	0.946505111271932
30	3	0.6	0.5	ModT	0.990400806413894
30	5	0.6	0.5	ModT	0.998428425265481
30	10	0.6	0.5	ModT	0.999785836939328
30	1.2	0.6	0.6	ModT-bPCA	0.575447401054682
30	1.5	0.6	0.6	ModT	0.793194662053212
30	1.8	0.6	0.6	ModT	0.908622726095964
30	2	0.6	0.6	ModT	0.943408086530278
30	3	0.6	0.6	ModT	0.989505648025206
30	5	0.6	0.6	ModT	0.998279679471557
30	10	0.6	0.6	ModT	0.999771778729552
30	1.2	0.6	0.7	MSstatsPTM	0.57058014657284
30	1.5	0.6	0.7	ZILN_2p	0.792651864333822
30	1.8	0.6	0.7	ZILN_2p	0.907815897584189
30	2	0.6	0.7	ZILN_2p	0.942043012393126
30	3	0.6	0.7	twoWilcox	0.990116275264781
30	5	0.6	0.7	twoWilcox	0.998433392407911
30	10	0.6	0.7	twoWilcox	0.999770391470462
30	1.2	0.6	0.8	ZILN_2p	0.571210819856569
30	1.5	0.6	0.8	ZILN_2p	0.798699219456956
30	1.8	0.6	0.8	twoWilcox	0.916584646641948
30	2	0.6	0.8	ZILN_DM	0.951806525540745
30	3	0.6	0.8	ZIG_DM	0.993406037171725
30	5	0.6	0.8	twoWilcox	0.998975294098573
30	10	0.6	0.8	twoWilcox	0.999866698716316
30	1.2	0.6	0.9	Wilcoxon-SampMin	0.595298257959484
30	1.5	0.6	0.9	ZILN_DM	0.845178454924296
30	1.8	0.6	0.9	ZILN_DM	0.947193279891585
30	2	0.6	0.9	ZIG_DM	0.971300368115706
30	3	0.6	0.9	twoWilcox	0.995841920189103
30	5	0.6	0.9	twoWilcox	0.999453921806467
30	10	0.6	0.9	twoWilcox	0.999939191285955
30	1.2	0.6	1	ZIG_DM	0.631365028549326
30	1.5	0.6	1	ModT-SampMin	0.887956626122168
30	1.8	0.6	1	ModT-SampMin	0.966992622006033
30	2	0.6	1	ModT-SampMin	0.983877628006193
30	3	0.6	1	ModT-SampMin	0.998554532447946
30	5	0.6	1	ModT-SampMin	0.999841298406399
30	10	0.6	1	ModT-SampMin	0.999986503881959
30	1.2	0.7	0	ModT-bPCA	0.560119213640966
30	1.5	0.7	0	ModT	0.737244876117021
30	1.8	0.7	0	ModT	0.86678712653912
30	2	0.7	0	ModT	0.912129624402892
30	3	0.7	0	ModT	0.980983788817002
30	5	0.7	0	ModT	0.996353721297376
30	10	0.7	0	ModT	0.999402374271037
30	1.2	0.7	0.1	ModT-bPCA	0.560320621728516
30	1.5	0.7	0.1	ModT	0.740012805899252
30	1.8	0.7	0.1	ModT	0.869638104036486
30	2	0.7	0.1	ModT	0.914316555420353
30	3	0.7	0.1	ModT	0.981769990462435
30	5	0.7	0.1	ModT	0.996542323248728
30	10	0.7	0.1	ModT	0.999430910618309
30	1.2	0.7	0.2	ModT-bPCA	0.560111925202396
30	1.5	0.7	0.2	ModT	0.742547704843897
30	1.8	0.7	0.2	ModT	0.872316595590916
30	2	0.7	0.2	ModT	0.916629259831982
30	3	0.7	0.2	ModT	0.982339556362139
30	5	0.7	0.2	ModT	0.996663312883652
30	10	0.7	0.2	ModT	0.999458102248532
30	1.2	0.7	0.3	ModT-bPCA	0.559554255645002
30	1.5	0.7	0.3	ModT	0.744774813054303
30	1.8	0.7	0.3	ModT	0.873609177196433
30	2	0.7	0.3	ModT	0.917878341933147
30	3	0.7	0.3	ModT	0.982944095680757
30	5	0.7	0.3	ModT	0.996753588100972
30	10	0.7	0.3	ModT	0.999473767156995
30	1.2	0.7	0.4	ModT-bPCA	0.558458747303164
30	1.5	0.7	0.4	ModT	0.746035772739231
30	1.8	0.7	0.4	ModT	0.875126334705165
30	2	0.7	0.4	ModT	0.918792316322818
30	3	0.7	0.4	ModT	0.982995863814845
30	5	0.7	0.4	ModT	0.996800127976106
30	10	0.7	0.4	ModT	0.999480181813862
30	1.2	0.7	0.5	ModT-bPCA	0.556817882210424
30	1.5	0.7	0.5	ModT	0.745650218194273
30	1.8	0.7	0.5	ModT	0.874968365094554
30	2	0.7	0.5	ModT	0.918769247131142
30	3	0.7	0.5	ModT	0.982758500591935
30	5	0.7	0.5	ModT	0.996663864918267
30	10	0.7	0.5	ModT	0.999455329269373
30	1.2	0.7	0.6	MSstatsPTM	0.553787981532351
30	1.5	0.7	0.6	ModT	0.743225603770388
30	1.8	0.7	0.6	ModT	0.872109415408017
30	2	0.7	0.6	ModT	0.916439643427095
30	3	0.7	0.6	ModT	0.981623288259625
30	5	0.7	0.6	ModT	0.99629635269551
30	10	0.7	0.6	ModT	0.999382575185539
30	1.2	0.7	0.7	MSstatsPTM	0.552732690692095
30	1.5	0.7	0.7	ModT	0.736919967093454
30	1.8	0.7	0.7	ModT	0.865319596250778
30	2	0.7	0.7	ModT	0.910058755407885
30	3	0.7	0.7	twoWilcox	0.982113096157148
30	5	0.7	0.7	twoWilcox	0.996990314981979
30	10	0.7	0.7	twoWilcox	0.999450144659896
30	1.2	0.7	0.8	twoWilcox	0.550424342034464
30	1.5	0.7	0.8	twoWilcox	0.745587155548986
30	1.8	0.7	0.8	twoWilcox	0.877929300304639
30	2	0.7	0.8	twoWilcox	0.924107465995141
30	3	0.7	0.8	twoWilcox	0.988401076868115
30	5	0.7	0.8	twoWilcox	0.998457447104912
30	10	0.7	0.8	twoWilcox	0.999792103775707
30	1.2	0.7	0.9	ZILN_DM	0.574484165361602
30	1.5	0.7	0.9	ZILN_DM	0.802568299460258
30	1.8	0.7	0.9	ZILN_DM	0.921578331276878
30	2	0.7	0.9	ZILN_DM	0.956271594221838
30	3	0.7	0.9	ZIG_DM	0.995067595957774
30	5	0.7	0.9	twoWilcox	0.999380472564197
30	10	0.7	0.9	twoWilcox	0.999931927707814
30	1.2	0.7	1	ZILN_DM	0.618934070321064
30	1.5	0.7	1	ZIG_DM	0.863645773457488
30	1.8	0.7	1	ModT-SampMin	0.953045362093946
30	2	0.7	1	ModT-SampMin	0.976366112966679
30	3	0.7	1	ModT-SampMin	0.997759326721038
30	5	0.7	1	ModT-SampMin	0.9997643355431
30	10	0.7	1	ModT-SampMin	0.999980802195394
30	1.2	0.8	0	ModT-bPCA	0.529901352833231
30	1.5	0.8	0	ModT	0.651423347432859
30	1.8	0.8	0	ModT	0.778295676581446
30	2	0.8	0	ModT	0.836189639597067
30	3	0.8	0	ModT	0.950628531184136
30	5	0.8	0	ModT	0.987746641467561
30	10	0.8	0	ModT	0.997425496063711
30	1.2	0.8	0.1	ModT-bPCA	0.530160891475697
30	1.5	0.8	0.1	ModT	0.654666001655648
30	1.8	0.8	0.1	ModT	0.782535766124649
30	2	0.8	0.1	ModT	0.841010647863571
30	3	0.8	0.1	ModT	0.953545816153084
30	5	0.8	0.1	ModT	0.988646073280586
30	10	0.8	0.1	ModT	0.99766697635569
30	1.2	0.8	0.2	MSstatsPTM	0.530194976000764
30	1.5	0.8	0.2	ModT	0.657172234458348
30	1.8	0.8	0.2	ModT	0.78721198562184
30	2	0.8	0.2	ModT	0.84498677984704
30	3	0.8	0.2	ModT	0.95594558944779
30	5	0.8	0.2	ModT	0.989480545432315
30	10	0.8	0.2	ModT	0.99786628759127
30	1.2	0.8	0.3	MSstatsPTM	0.531289176601846
30	1.5	0.8	0.3	ModT	0.660211135514339
30	1.8	0.8	0.3	ModT	0.792343801793364
30	2	0.8	0.3	ModT	0.849248627540325
30	3	0.8	0.3	ModT	0.95813584603142
30	5	0.8	0.3	ModT	0.990322477823648
30	10	0.8	0.3	ModT	0.998089744983348
30	1.2	0.8	0.4	MSstatsPTM	0.53162436901008
30	1.5	0.8	0.4	ModT	0.663361952059173
30	1.8	0.8	0.4	ModT	0.795653934935675
30	2	0.8	0.4	ModT	0.853704953159096
30	3	0.8	0.4	ModT	0.960124525872826
30	5	0.8	0.4	ModT	0.990889333250727
30	10	0.8	0.4	ModT	0.998224458688397
30	1.2	0.8	0.5	MSstatsPTM	0.531867047263099
30	1.5	0.8	0.5	ModT	0.666161121831009
30	1.8	0.8	0.5	ModT	0.79966464461774
30	2	0.8	0.5	ModT	0.856742689372894
30	3	0.8	0.5	ModT	0.961353054200061
30	5	0.8	0.5	ModT	0.991271859525257
30	10	0.8	0.5	ModT	0.998346665873433
30	1.2	0.8	0.6	MSstatsPTM	0.532113853133709
30	1.5	0.8	0.6	ModT	0.667945196158158
30	1.8	0.8	0.6	ModT	0.801384363893217
30	2	0.8	0.6	ModT	0.858541643621693
30	3	0.8	0.6	ModT	0.961593156488105
30	5	0.8	0.6	ModT	0.991348593057115
30	10	0.8	0.6	ModT	0.998359987963376
30	1.2	0.8	0.7	MSstatsPTM	0.532292106972154
30	1.5	0.8	0.7	ModT	0.667622281419402
30	1.8	0.8	0.7	ModT	0.799124757030907
30	2	0.8	0.7	ModT	0.85667789221796
30	3	0.8	0.7	ModT	0.960118062510671
30	5	0.8	0.7	ModT	0.990748643923888
30	10	0.8	0.7	ModT	0.998256648180917
30	1.2	0.8	0.8	MSstatsPTM	0.531302788316289
30	1.5	0.8	0.8	twoWilcox	0.668300220651959
30	1.8	0.8	0.8	twoWilcox	0.794413491974075
30	2	0.8	0.8	twoWilcox	0.850263851902458
30	3	0.8	0.8	SDA	0.959776794044405
